Date,0
2022-01-03,
2022-01-04,-0.03799612150964249
2022-01-05,-1.3428214740746625
2022-01-06,-0.6489124764860632
2022-01-07,-0.39644019290523413
2022-01-10,-0.3336220297622261
2022-01-11,0.4944441485627449
2022-01-12,0.33043624064099664
2022-01-13,-1.176834079003053
2022-01-14,-0.5482930667905506
2022-01-18,-1.6766092991278514
2022-01-19,-0.4101088723447166
2022-01-20,-0.9171231911872635
2022-01-21,-1.4070019836376901
2022-01-24,0.5733811742539396
2022-01-25,-0.7390581218318593
2022-01-26,-0.3741548220696278
2022-01-27,-0.15336228827513843
2022-01-28,1.9395524437435085
2022-01-31,1.246617571550268
2022-02-01,0.391257560471181
2022-02-02,1.3413106812737663
2022-02-03,-3.508875282303303
2022-02-04,-0.3082560577348237
2022-02-07,-0.5203231531013097
2022-02-08,0.6313367082360299
2022-02-09,1.2656946026557758
2022-02-10,-1.8169075381553546
2022-02-11,-1.7963296349859825
2022-02-14,-0.49624731243269604
2022-02-15,0.824433874929853
2022-02-16,-0.04370260859485331
2022-02-17,-1.5538964103126385
2022-02-18,-0.34696226268391417
2022-02-22,-1.6648874053633689
2022-02-23,-1.3260035177682705
2022-02-24,0.7676707303788444
2022-02-25,2.8268779293981305
2022-02-28,-0.30952535765036426
2022-03-01,-1.0127177640127272
2022-03-02,1.6248617060360848
2022-03-03,-0.06866617376466433
2022-03-04,-0.022693978368992784
2022-03-07,-2.1768252768257446
2022-03-08,-1.0698110394816163
2022-03-09,2.1995886346178217
2022-03-10,-0.24640865700948922
2022-03-11,-1.1140847249913266
2022-03-14,0.09692090047963564
2022-03-15,1.8688443873141836
2022-03-16,1.465969040884807
2022-03-17,1.4757670181653415
2022-03-18,0.7182996046667167
2022-03-21,-0.16079864807612143
2022-03-22,0.6789650846673156
2022-03-23,-1.022604420836759
2022-03-24,1.191652136346888
2022-03-25,0.5228845030730955
2022-03-28,0.7074875458854546
2022-03-29,0.7936817316696709
2022-03-30,-0.20982757557610476
2022-03-31,-1.6398665437007298
2022-04-01,0.8547522684828834
2022-04-04,0.41089545228745195
2022-04-05,-0.15745640584402532
2022-04-06,-0.1540088553703356
2022-04-07,0.4144984473466673
2022-04-08,0.37311162129132214
2022-04-11,-1.4552146671754307
2022-04-12,-0.42588538474195303
2022-04-13,0.704396473243496
2022-04-14,-1.0373809719659288
2022-04-18,-0.2888970204080854
2022-04-19,1.521564264880837
2022-04-20,0.49591901488985624
2022-04-21,-1.6296161730147363
2022-04-22,-2.5215254479949656
2022-04-25,0.6892140217662934
2022-04-26,-1.4759736093016507
2022-04-27,0.2076840755562026
2022-04-28,2.6310164250758605
2022-04-29,-3.2342919577991402
2022-05-02,-0.02341837966751692
2022-05-03,0.19941255400701685
2022-05-04,2.775533276590303
2022-05-05,-3.216119032729048
2022-05-06,-0.29980504128027663
2022-05-09,-2.4161694296551794
2022-05-10,-0.5733421173929498
2022-05-11,-1.1040525848399763
2022-05-12,0.06590831682045106
2022-05-13,1.7738836522232182
2022-05-16,0.0864809979171488
2022-05-17,1.3938454602029138
2022-05-18,-3.648020274393815
2022-05-19,-0.22553663323360285
2022-05-20,0.6173142457680525
2022-05-23,1.6640321059612884
2022-05-24,0.012257820892291882
2022-05-25,0.49167796827485066
2022-05-26,1.3773674246203127
2022-05-27,2.023100896228125
2022-05-31,-1.1800694248856658
2022-06-01,-0.8355957950400228
2022-06-02,1.8445439162408928
2022-06-03,-0.9396622933125376
2022-06-06,0.5619940496958131
2022-06-07,0.8079317024789257
2022-06-08,-1.1702944352484645
2022-06-09,-2.075639351690639
2022-06-10,-2.8447409509272825
2022-06-13,-3.5605702401809713
2022-06-14,-1.2371860415578029
2022-06-15,1.2190608799452773
2022-06-16,-2.838357859899565
2022-06-17,-0.20285652212505
2022-06-21,2.4038898727900104
2022-06-22,0.21172543073046945
2022-06-23,1.0926136891876048
2022-06-24,2.342707141079581
2022-06-27,-0.3150224992402695
2022-06-28,-1.7153361733689088
2022-06-29,0.3048754641592266
2022-06-30,-0.4846837796798509
2022-07-01,1.356620649857665
2022-07-05,-0.48457281032459054
2022-07-06,0.6645344411755794
2022-07-07,0.6292213576257311
2022-07-08,-0.06346452725451979
2022-07-11,-0.3928589039496888
2022-07-12,-0.727296141079381
2022-07-13,-0.5039281467184464
2022-07-14,-0.5563940535381007
2022-07-15,1.9634773646667547
2022-07-18,-1.0159397186493724
2022-07-19,2.6108875657739006
2022-07-20,-0.08852669927700285
2022-07-21,0.7981904167917442
2022-07-22,-0.44641175991376736
2022-07-25,0.37841695141629383
2022-07-26,-1.0563132743336978
2022-07-27,1.1146572232344054
2022-07-28,1.6693184155908147
2022-07-29,1.230343654741084
2022-08-01,-0.4271457518892241
2022-08-02,-0.6748266286798144
2022-08-03,1.2175226754527424
2022-08-04,-0.1654199653399413
2022-08-05,-0.07278932845805608
2022-08-08,0.0749988082213271
2022-08-09,-0.08955026209163108
2022-08-10,1.770304030688874
2022-08-11,-0.39820028499290006
2022-08-12,1.5965718751399072
2022-08-15,0.4423777417084551
2022-08-16,0.369072623414457
2022-08-17,-0.5546882742676562
2022-08-18,-0.04596022495529928
2022-08-19,-1.1125941571316078
2022-08-22,-1.861802024662318
2022-08-23,-0.6255151955871119
2022-08-24,0.30533543159290133
2022-08-25,1.3371734148897696
2022-08-26,-3.0292329348095226
2022-08-29,-0.44047124430177664
2022-08-30,-1.1422479118918138
2022-08-31,-0.7372016639974999
2022-09-01,0.5091211209003577
2022-09-02,-1.1956985689425825
2022-09-06,-0.29309911710345693
